MIM Number	Ensembl Gene ID (Ensembl)
608679	ENSG00000172315
608680	ENSG00000144034
608682	ENSG00000128165
608683	ENSG00000125815
608684	ENSG00000100503
608685	ENSG00000077935
608686	ENSG00000127328
608689	ENSG00000166823
608690	ENSG00000117155
608692	ENSG00000117475
608693	ENSG00000115806
608694	ENSG00000173545
608697	ENSG00000183733
608698	ENSG00000057019
608699	ENSG00000164619
608700	ENSG00000173614
608701	ENSG00000157064
608702	ENSG00000163864
608704	ENSG00000106733
608705	ENSG00000077009
608706	ENSG00000256061
608707	ENSG00000064309
608708	ENSG00000144857
608711	ENSG00000175215
608712	ENSG00000196090
608713	ENSG00000186104
608714	ENSG00000147481
608715	ENSG00000172554
608717	ENSG00000105198
608718	ENSG00000198390
608719	ENSG00000184162
608721	ENSG00000163888
608722	ENSG00000177938
608723	ENSG00000112137
608724	ENSG00000112419
608725	ENSG00000087495
608726	ENSG00000204138
608727	ENSG00000140543
608729	ENSG00000177674
608730	ENSG00000139540
608731	ENSG00000141424
608732	ENSG00000138821
608733	ENSG00000196950
608734	ENSG00000148482
608735	ENSG00000165915
608736	ENSG00000104635
608737	ENSG00000156675
608738	ENSG00000090565
608739	ENSG00000104626
608740	ENSG00000235568
608741	ENSG00000132718
608743	ENSG00000167476
608744	ENSG00000085491
608745	ENSG00000148339
608746	ENSG00000125648
608748	ENSG00000163217
608749	ENSG00000141867
608750	ENSG00000214160
608752	ENSG00000223953
608753	ENSG00000154743
608754	ENSG00000170892
608755	ENSG00000182173
608756	ENSG00000198860
608757	ENSG00000172409
608759	ENSG00000161544
608760	ENSG00000197548
608761	ENSG00000115665
608764	ENSG00000105835
608766	ENSG00000168702
608767	ENSG00000145780
608769	ENSG00000110435
608770	ENSG00000150768
608771	ENSG00000123066
608772	ENSG00000116691
608773	ENSG00000171368
608774	ENSG00000170209
608775	ENSG00000152240
608777	ENSG00000133110
608778	ENSG00000161594
608780	ENSG00000272047
608783	ENSG00000185420
608784	ENSG00000099904
608785	ENSG00000170801
608786	ENSG00000173599
608788	ENSG00000274211
608789	ENSG00000176771
608790	ENSG00000173011
608791	ENSG00000171773
608792	ENSG00000179855
608793	ENSG00000128487
608794	ENSG00000110697
608795	ENSG00000161714
608797	ENSG00000167077
608798	ENSG00000105928
608801	ENSG00000105607
608802	ENSG00000185513
608803	ENSG00000198835
608806	ENSG00000177694
608813	ENSG00000136986
608815	ENSG00000096093
608817	ENSG00000148948
608818	ENSG00000162631
608819	ENSG00000188581
608820	ENSG00000221880
608821	ENSG00000204887
608822	ENSG00000221852
608823	ENSG00000267631
608824	ENSG00000104818
608825	ENSG00000189052
608826	ENSG00000196337
608827	ENSG00000213030
608828	ENSG00000113360
608829	ENSG00000177688
608830	ENSG00000139988
608832	ENSG00000180875
608833	ENSG00000258366
608834	ENSG00000182158
608835	ENSG00000243064
608838	ENSG00000196715
608839	ENSG00000182472
608841	ENSG00000160111
608842	ENSG00000172586
608843	ENSG00000168140
608844	ENSG00000140398
608845	ENSG00000113966
608846	ENSG00000169169
608847	ENSG00000181867
608848	ENSG00000137942
608849	ENSG00000152332
608851	ENSG00000088930
608853	ENSG00000259571
608854	ENSG00000116885
608855	ENSG00000141540
608856	ENSG00000212710
608858	ENSG00000111790
608859	ENSG00000156535
608860	ENSG00000188886
608861	ENSG00000047249
608862	ENSG00000163382
608863	ENSG00000162493
608865	ENSG00000142207
608866	ENSG00000148690
608867	ENSG00000143507
608868	ENSG00000144749
608869	ENSG00000198799
608870	ENSG00000139263
608871	ENSG00000136783
608872	ENSG00000165028
608873	ENSG00000167680
608876	ENSG00000165494
608877	ENSG00000048707
608879	ENSG00000129003
608880	ENSG00000039319
608881	ENSG00000133816
608882	ENSG00000243156
608884	ENSG00000174373
608886	ENSG00000155846
608887	ENSG00000146676
608888	ENSG00000155636
608889	ENSG00000153086
608891	ENSG00000143867
608892	ENSG00000171316
608893	ENSG00000174358
608894	ENSG00000135541
608896	ENSG00000102683
608897	ENSG00000092929
608899	ENSG00000196275
608900	ENSG00000174428
608909	ENSG00000165997
608910	ENSG00000225932
608912	ENSG00000233917
608913	ENSG00000198062
608914	ENSG00000188219
608915	ENSG00000188877
608916	ENSG00000187537
608917	ENSG00000123472
608918	ENSG00000171953
608919	ENSG00000136295
608920	ENSG00000090975
608921	ENSG00000091622
608922	ENSG00000169379
608923	ENSG00000146383
608924	ENSG00000137166
608925	ENSG00000173269
608926	ENSG00000186998
608927	ENSG00000160963
608928	ENSG00000132205
608929	ENSG00000183798
608933	ENSG00000154328
608934	ENSG00000109674
608936	ENSG00000171199
608937	ENSG00000178188
608938	ENSG00000108443
608939	ENSG00000175634
608941	ENSG00000162188
608942	ENSG00000264364
608943	ENSG00000005194
608944	ENSG00000164946
608945	ENSG00000150893
608946	ENSG00000183090
608947	ENSG00000174943
608948	ENSG00000174963
608949	ENSG00000139433
608951	ENSG00000113300
608952	ENSG00000080345
608953	ENSG00000092850
608954	ENSG00000103111
608955	ENSG00000100271
608956	ENSG00000119457
608958	ENSG00000196839
608959	ENSG00000154813
608960	ENSG00000162980
608961	ENSG00000083067
608962	ENSG00000158315
608963	ENSG00000184507
608964	ENSG00000182521
608965	ENSG00000175544
608966	ENSG00000164488
608968	ENSG00000204103
608969	ENSG00000253797
608972	ENSG00000160741
608973	ENSG00000170145
608974	ENSG00000139178
608975	ENSG00000124171
608976	ENSG00000178184
608977	ENSG00000205981
608979	ENSG00000164088
608981	ENSG00000123612
608985	ENSG00000121481
608986	ENSG00000140577
608987	ENSG00000149380
608989	ENSG00000170786
608990	ENSG00000142303
608991	ENSG00000196782
608992	ENSG00000161940
608993	ENSG00000128394
608994	ENSG00000064999
608998	ENSG00000032389
608999	ENSG00000223756
609000	ENSG00000079931
609001	ENSG00000139144
609002	ENSG00000167858
609003	ENSG00000214253
609004	ENSG00000186174
609005	ENSG00000150627
609007	ENSG00000188906
609009	ENSG00000134308
609010	ENSG00000078070
609011	ENSG00000071246
609012	ENSG00000196363
609013	ENSG00000173930
609014	ENSG00000131844
609017	ENSG00000164010
609018	ENSG00000159267
609019	ENSG00000169814
609020	ENSG00000134612
609022	ENSG00000164327
609023	ENSG00000127838
609024	ENSG00000136240
609025	ENSG00000170454
609028	ENSG00000145365
609030	ENSG00000128191
609031	ENSG00000101448
609032	ENSG00000205097
609034	ENSG00000163909
609035	ENSG00000173166
609036	ENSG00000077420
609038	ENSG00000172602
609042	ENSG00000124818
609043	ENSG00000173080
609044	ENSG00000186188
609045	ENSG00000187037
609046	ENSG00000257008
609050	ENSG00000057935
609051	ENSG00000105483
609058	ENSG00000146085
609059	ENSG00000177666
609061	ENSG00000154380
609062	ENSG00000106536
609063	ENSG00000100348
609064	ENSG00000150656
609066	ENSG00000129474
609067	ENSG00000260428
609068	ENSG00000179284
609071	ENSG00000119402
609072	ENSG00000159069
609073	ENSG00000174989
609074	ENSG00000132004
609075	ENSG00000164049
609076	ENSG00000182325
609077	ENSG00000135722
609078	ENSG00000089094
609079	ENSG00000127452
609080	ENSG00000161040
609081	ENSG00000171823
609082	ENSG00000127585
609083	ENSG00000145743
609084	ENSG00000155034
609085	ENSG00000099364
609086	ENSG00000108306
609088	ENSG00000197361
609089	ENSG00000110429
609090	ENSG00000151876
609091	ENSG00000112146
609092	ENSG00000147912
609093	ENSG00000141665
609094	ENSG00000269190
609095	ENSG00000135108
609096	ENSG00000167196
609097	ENSG00000106336
609098	ENSG00000147364
609099	ENSG00000161243
609100	ENSG00000143756
609101	ENSG00000118496
609102	ENSG00000103264
609103	ENSG00000165355
609104	ENSG00000178974
609105	ENSG00000153832
609106	ENSG00000177294
609107	ENSG00000163833
609108	ENSG00000163013
609109	ENSG00000037637
609110	ENSG00000156509
609111	ENSG00000132879
609112	ENSG00000174013
609114	ENSG00000125868
609117	ENSG00000177051
609118	ENSG00000114209
609119	ENSG00000168286
609120	ENSG00000152705
609121	ENSG00000188782
609123	ENSG00000104043
609124	ENSG00000161642
609125	ENSG00000106330
609126	ENSG00000054793
609130	ENSG00000175279
609131	ENSG00000181885
609132	ENSG00000004487
609133	ENSG00000179943
609134	ENSG00000024048
609137	ENSG00000175077
609138	ENSG00000198471
609139	ENSG00000068615
609142	ENSG00000170956
609144	ENSG00000162769
609145	ENSG00000163531
609146	ENSG00000177963
609147	ENSG00000111785
609149	ENSG00000164638
609150	ENSG00000154832
609151	ENSG00000158062
609154	ENSG00000176009
609155	ENSG00000187855
609156	ENSG00000125912
609157	ENSG00000103512
609158	ENSG00000185164
609159	ENSG00000103226
609163	ENSG00000182782
609168	ENSG00000129810
609169	ENSG00000105679
609170	ENSG00000023318
609171	ENSG00000167617
609172	ENSG00000160972
609173	ENSG00000137812
609174	ENSG00000117697
609175	ENSG00000149636
609176	ENSG00000160783
609177	ENSG00000122952
609178	ENSG00000167842
609181	ENSG00000010219
609182	ENSG00000130958
609183	ENSG00000175756
609184	ENSG00000226650
609185	ENSG00000178764
609186	ENSG00000180902
609187	ENSG00000175600
609188	ENSG00000168303
609189	ENSG00000111875
609190	ENSG00000105011
609191	ENSG00000166452
609193	ENSG00000165501
609194	ENSG00000134508
609196	ENSG00000170262
609198	ENSG00000178031
609199	ENSG00000156218
609201	ENSG00000154127
609202	ENSG00000079689
609203	ENSG00000253958
609204	ENSG00000182180
609205	ENSG00000136848
609206	ENSG00000124802
609207	ENSG00000118242
609208	ENSG00000107821
609209	ENSG00000116679
609210	ENSG00000066405
609211	ENSG00000118680
609212	ENSG00000162174
609213	ENSG00000058262
609214	ENSG00000106803
609215	ENSG00000132432
609216	ENSG00000134278
609217	ENSG00000204991
609219	ENSG00000183828
609221	ENSG00000135372
609224	ENSG00000070540
609225	ENSG00000157954
609226	ENSG00000141580
609228	ENSG00000272325
609229	ENSG00000173598
609230	ENSG00000165609
609231	ENSG00000140876
609232	ENSG00000112874
609233	ENSG00000166321
609234	ENSG00000144895
609235	ENSG00000160469
609236	ENSG00000174672
609237	ENSG00000173226
609238	ENSG00000152061
609239	ENSG00000139679
609240	ENSG00000177602
609243	ENSG00000164520
609244	ENSG00000203722
609245	ENSG00000121957
609246	ENSG00000241360
609247	ENSG00000082996
609248	ENSG00000148634
609249	ENSG00000138642
609251	ENSG00000162746
609252	ENSG00000188992
609262	ENSG00000113851
609263	ENSG00000085415
609264	ENSG00000075188
609267	ENSG00000177383
609268	ENSG00000153914
609269	ENSG00000137261
609272	ENSG00000095917
609274	ENSG00000253506
609275	ENSG00000118873
609276	ENSG00000151503
609277	ENSG00000124217
609278	ENSG00000182264
609279	ENSG00000151849
609280	ENSG00000128829
609281	ENSG00000114978
609282	ENSG00000173542
609287	ENSG00000097033
609288	ENSG00000148341
609290	ENSG00000147853
609291	ENSG00000166068
609292	ENSG00000198369
609293	ENSG00000188766
609294	ENSG00000143434
609295	ENSG00000137872
609297	ENSG00000112902
609298	ENSG00000082684
609300	ENSG00000148795
609301	ENSG00000112378
609302	ENSG00000177542
609303	ENSG00000182902
609305	ENSG00000079257
609309	ENSG00000095002
609312	ENSG00000123454
609314	ENSG00000160188
609315	ENSG00000146054
609316	ENSG00000204616
609317	ENSG00000152503
609318	ENSG00000134253
609321	ENSG00000156876
609323	ENSG00000177468
609326	ENSG00000199017
609327	ENSG00000284321
609328	ENSG00000130717
609329	ENSG00000143179
609330	ENSG00000138315
609331	ENSG00000125533
609332	ENSG00000068724
609333	ENSG00000146399
609335	ENSG00000157181
609336	ENSG00000130812
609337	ENSG00000283904
609341	ENSG00000116176
609342	ENSG00000134812
609343	ENSG00000005001
609344	ENSG00000135253
609346	ENSG00000115255
609347	ENSG00000132563
609348	ENSG00000165476
609349	ENSG00000168476
609350	ENSG00000136514
609351	ENSG00000152213
609353	ENSG00000171320
609355	ENSG00000207698
609356	ENSG00000108256
609357	ENSG00000065328
609358	ENSG00000105672
609359	ENSG00000118960
609360	ENSG00000184719
609361	ENSG00000115540
609362	ENSG00000103066
609364	ENSG00000022556
609365	ENSG00000134697
609366	ENSG00000198730
609367	ENSG00000198954
609368	ENSG00000119787
609369	ENSG00000184743
609370	ENSG00000125834
609371	ENSG00000031003
609372	ENSG00000120709
609373	ENSG00000120733
609374	ENSG00000146670
609375	ENSG00000183814
609377	ENSG00000102977
609379	ENSG00000267206
609380	ENSG00000185621
609381	ENSG00000145087
609382	ENSG00000134049
609383	ENSG00000172548
609385	ENSG00000256453
609386	ENSG00000198887
609387	ENSG00000163029
609388	ENSG00000197006
609389	ENSG00000198825
609390	ENSG00000112367
609391	ENSG00000204335
609392	ENSG00000109787
609393	ENSG00000266265
609394	ENSG00000161888
609395	ENSG00000152253
609396	ENSG00000081913
609397	ENSG00000165730
609398	ENSG00000100554
609399	ENSG00000258484
609401	ENSG00000185352
609405	ENSG00000241484
609406	ENSG00000186654
609407	ENSG00000249853
609409	ENSG00000177733
609410	ENSG00000078269
609411	ENSG00000213463
609412	ENSG00000049167
609413	ENSG00000225830
609414	ENSG00000115020
609415	ENSG00000215417
609416	ENSG00000284536
609417	ENSG00000283815
609418	ENSG00000284204
609419	ENSG00000284375
609420	ENSG00000283762
609422	ENSG00000283705
609424	ENSG00000135870
609426	ENSG00000141503
609427	ENSG00000197753
609429	ENSG00000139445
609430	ENSG00000151322
609431	ENSG00000151332
609433	ENSG00000087206
609434	ENSG00000108848
609435	ENSG00000186010
609436	ENSG00000105550
609437	ENSG00000196182
609440	ENSG00000183520
609443	ENSG00000142615
609444	ENSG00000215704
609445	ENSG00000182631
609447	ENSG00000170476
609448	ENSG00000117862
609449	ENSG00000072864
609450	ENSG00000213347
609451	ENSG00000184939
609453	ENSG00000147533
609455	ENSG00000141456
609457	ENSG00000084110
609458	ENSG00000104774
609459	ENSG00000128185
609461	ENSG00000173334
609462	ENSG00000071575
609463	ENSG00000186260
609468	ENSG00000276085
609471	ENSG00000070610
609472	ENSG00000132259
609473	ENSG00000143375
609474	ENSG00000221890
609475	ENSG00000011243
609476	ENSG00000087095
609477	ENSG00000166002
609478	ENSG00000177511
609479	ENSG00000091436
609481	ENSG00000159556
609482	ENSG00000173467
609483	ENSG00000168672
609484	ENSG00000124466
609485	ENSG00000165943
609486	ENSG00000129518
609487	ENSG00000169967
609488	ENSG00000168491
609489	ENSG00000109323
609490	ENSG00000255221
609491	ENSG00000160360
609492	ENSG00000101265
609493	ENSG00000125520
609494	ENSG00000186918
609495	ENSG00000204188
609497	ENSG00000164308
609498	ENSG00000204952
609499	ENSG00000126217
609501	ENSG00000182134
609502	ENSG00000148600
609503	ENSG00000105549
609504	ENSG00000187778
609505	ENSG00000221926
609506	ENSG00000111012
609507	ENSG00000197579
609509	ENSG00000204671
609510	ENSG00000164509
609511	ENSG00000131381
609512	ENSG00000083937
609513	ENSG00000214285
609514	ENSG00000137413
609516	ENSG00000161298
609517	ENSG00000221995
609518	ENSG00000184436
609519	ENSG00000105619
609520	ENSG00000131931
609521	ENSG00000170385
609522	ENSG00000206181
609523	ENSG00000072210
609525	ENSG00000123600
609526	ENSG00000196155
609527	ENSG00000136237
609530	ENSG00000109756
609531	ENSG00000152689
609534	ENSG00000176208
609538	ENSG00000110536
609539	ENSG00000189079
609540	ENSG00000140395
609542	ENSG00000124406
609543	ENSG00000253314
609544	ENSG00000103540
609546	ENSG00000131864
609548	ENSG00000140506
609550	ENSG00000109445
609551	ENSG00000169223
609552	ENSG00000114988
609553	ENSG00000132026
609554	ENSG00000135916
609555	ENSG00000088882
609556	ENSG00000127249
609557	ENSG00000138078
609559	ENSG00000143919
609561	ENSG00000158525
609562	ENSG00000165078
609563	ENSG00000144410
609564	ENSG00000178685
609565	ENSG00000183019
609567	ENSG00000100344
609568	ENSG00000137727
609571	ENSG00000196110
609574	ENSG00000149084
609575	ENSG00000072778
609576	ENSG00000115361
609577	ENSG00000044090
609580	ENSG00000101004
609582	ENSG00000284440
609584	ENSG00000087299
609585	ENSG00000213578
609586	ENSG00000166569
609587	ENSG00000179051
609588	ENSG00000182512
609589	ENSG00000129422
609590	ENSG00000112531
609591	ENSG00000143622
609592	ENSG00000152214
609593	ENSG00000079691
609594	ENSG00000197415
609595	ENSG00000169218
609596	ENSG00000178982
609598	ENSG00000174306
609599	ENSG00000148677
609600	ENSG00000186496
609601	ENSG00000186812
609602	ENSG00000171872
609603	ENSG00000127377
609604	ENSG00000140941
609605	ENSG00000197769
609606	ENSG00000144848
609607	ENSG00000143217
609608	ENSG00000145782
609610	ENSG00000137822
609611	ENSG00000143401
609613	ENSG00000116786
609614	ENSG00000079313
609615	ENSG00000213339
609617	ENSG00000158014
609619	ENSG00000215252
609623	ENSG00000105538
609624	ENSG00000204511
609626	ENSG00000112139
609627	ENSG00000212126
609631	ENSG00000107201
609632	ENSG00000158555
609635	ENSG00000163792
609639	ENSG00000206177
609641	ENSG00000149100
609644	ENSG00000187790
609645	ENSG00000160505
609648	ENSG00000142405
609650	ENSG00000174885
609651	ENSG00000149735
609652	ENSG00000179600
609653	ENSG00000164182
609658	ENSG00000171487
609659	ENSG00000179709
609660	ENSG00000173572
609661	ENSG00000167634
609662	ENSG00000182261
609663	ENSG00000185792
609664	ENSG00000179873
609665	ENSG00000158077
609666	ENSG00000186815
609667	ENSG00000164691
609668	ENSG00000196850
609669	ENSG00000134987
609671	ENSG00000115107
609672	ENSG00000138190
609673	ENSG00000170962
609674	ENSG00000141446
609675	ENSG00000171243
609676	ENSG00000088888
609677	ENSG00000135506
609678	ENSG00000178235
609679	ENSG00000121871
609680	ENSG00000165300
609681	ENSG00000184564
609682	ENSG00000198924
609683	ENSG00000118655
609684	ENSG00000147676
609685	ENSG00000164649
609686	ENSG00000125246
609687	ENSG00000207924
609688	ENSG00000283745
609689	ENSG00000126001
609690	ENSG00000116120
609691	ENSG00000134775
609692	ENSG00000171475
609693	ENSG00000204396
609694	ENSG00000089639
609695	ENSG00000158104
609696	ENSG00000054267
609697	ENSG00000136715
609699	ENSG00000074416
609700	ENSG00000154710
609701	ENSG00000108784
609702	ENSG00000128789
609703	ENSG00000283785
609704	ENSG00000208006
609705	ENSG00000284459
609707	ENSG00000167264
609708	ENSG00000175445
609709	ENSG00000165905
609710	ENSG00000251380
609711	ENSG00000127540
609712	ENSG00000143627
609713	ENSG00000188996
609714	ENSG00000161911
609715	ENSG00000112195
609716	ENSG00000184106
609717	ENSG00000251321
609718	ENSG00000145685
609719	ENSG00000187416
609720	ENSG00000148204
609721	ENSG00000158683
609722	ENSG00000120913
609723	ENSG00000175155
609724	ENSG00000090238
609725	ENSG00000166793
609726	ENSG00000119801
609728	ENSG00000247626
609729	ENSG00000121440
609730	ENSG00000165966
609731	ENSG00000125831
609732	ENSG00000072201
609733	ENSG00000139517
609735	ENSG00000092871
609736	ENSG00000115355
609737	ENSG00000130545
609738	ENSG00000085552
609739	ENSG00000145103
609740	ENSG00000119403
609742	ENSG00000104951
609743	ENSG00000162706
609744	ENSG00000105767
609746	ENSG00000071205
609747	ENSG00000174429
